
===== project=flywheel =====
id|to_lead|source|type|msg_class|created_at|undelivered|content_len|content_prefix_hex
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:fcc38f712ee6fe582b2c25fa8a0420b0c1bde289-1785004690681|product-lead|lead_event:57494|detection_escalation|model|2026-07-31T07:00:24.875Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:fef6ba14ef9fdd2eb858d8ed88996525677df802-1785004690681|product-lead|lead_event:57495|detection_escalation|model|2026-07-31T07:00:24.875Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:ffed0bf3bb2beec7ab0be7cbb7cd2e84ce78f4a8-1785004690681|product-lead|lead_event:57496|detection_escalation|model|2026-07-31T07:00:24.876Z|1|706|5B4576656E742023
lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1785157469681#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1785157469681|auto_qa_stuck|model|2026-07-31T07:02:29.002Z|1|157|5B4576656E742023
lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1785157472159#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1785157472159|auto_qa_stuck|model|2026-07-31T07:02:29.002Z|1|157|5B4576656E742023
lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-02459bb0-443e-476d-a2e1-ec4baa718fce-1785137911078#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-02459bb0-443e-476d-a2e1-ec4baa718fce-1785137911078|detection_page_undeliverable|model|2026-07-31T07:02:29.002Z|1|141|5B4576656E742023
lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-48f559f2-85c8-47c0-8ee4-44fa617d6449-1785137911145#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-48f559f2-85c8-47c0-8ee4-44fa617d6449-1785137911145|detection_page_undeliverable|model|2026-07-31T07:02:29.002Z|1|141|5B4576656E742023
lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-55341792-4dad-4e24-afc3-a14b8ff74c90-1785137911212#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-55341792-4dad-4e24-afc3-a14b8ff74c90-1785137911212|detection_page_undeliverable|model|2026-07-31T07:02:29.002Z|1|141|5B4576656E742023
lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-cb790151-0542-4afa-81d2-0f7ae307a4a6-1785137911150#r2@receipt:1785107606065:2|product-lead|receipt_resend:lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:heartbeat-cb790151-0542-4afa-81d2-0f7ae307a4a6-1785137911150|detection_page_undeliverable|model|2026-07-31T07:02:29.002Z|1|141|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:00dcaaafb7ec11f1efc3cc1b0028879dbd4585db-1785004690681|product-lead|lead_event:57499|detection_escalation|model|2026-07-31T07:02:29.200Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:02f224483066ecdc66f2d6e2f98ddbc8c6759d3a-1785004690681|product-lead|lead_event:57500|detection_escalation|model|2026-07-31T07:02:29.201Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:0624a5466e575c0e326ac1df00460fd0b6e5fc81-1785004690681|product-lead|lead_event:57501|detection_escalation|model|2026-07-31T07:02:29.201Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:082e6f5a9ce17b845b1bff910bf5eaaca5ee2d21-1785004690681|product-lead|lead_event:57502|detection_escalation|model|2026-07-31T07:02:29.201Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:0c663c2d7e3006f8908bc377bba699107709e107-1785004690681|product-lead|lead_event:57503|detection_escalation|model|2026-07-31T07:02:29.202Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:0cb1da2952439733b302edbf6209d571b149c045-1785004690681|product-lead|lead_event:57504|detection_escalation|model|2026-07-31T07:02:29.202Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:12029c892a7cebc2dfaa2901b8b0198c78145beb-1785004690681|product-lead|lead_event:57505|detection_escalation|model|2026-07-31T07:02:29.202Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:1798d1aabc7d8b66a9d6b9e631c8b038f38e80f3-1785004690681|product-lead|lead_event:57506|detection_escalation|model|2026-07-31T07:02:29.202Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:19307cfbf4fd4b8eb27811182ab07a5bb5fc3820-1785004690681|product-lead|lead_event:57507|detection_escalation|model|2026-07-31T07:02:29.203Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:1d22f6bb6e20ca9d1d7a03ad979f61d5789c9809-1785004690681|product-lead|lead_event:57508|detection_escalation|model|2026-07-31T07:02:29.203Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:236de2d0607171f055807fb4ac8ac0de80e22675-1785004690681|product-lead|lead_event:57509|detection_escalation|model|2026-07-31T07:02:29.203Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:28b447b86bedbf28084ef7b5657e7b83cfa398bc-1785004690681|product-lead|lead_event:57510|detection_escalation|model|2026-07-31T07:02:29.204Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:295411ce258b15e4d1175d14d03439cd09cfcd70-1785004690681|product-lead|lead_event:57511|detection_escalation|model|2026-07-31T07:02:29.204Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:29bfb2e7dac4067c3f985b35295b8280fb4cb5ae-1785004690681|product-lead|lead_event:57512|detection_escalation|model|2026-07-31T07:02:29.204Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:2a8d825296fe7041f49a85ac20372c156e0bb426-1785004690681|product-lead|lead_event:57513|detection_escalation|model|2026-07-31T07:02:29.205Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:2bae6430d2c5cab338cc79724cc479db375353c5-1785004690681|product-lead|lead_event:57514|detection_escalation|model|2026-07-31T07:02:29.205Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:2c532dbfc85bbd47657d9af20b04f6e78fbefa73-1785004690681|product-lead|lead_event:57515|detection_escalation|model|2026-07-31T07:02:29.205Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:32900f035e1f162d975e36847b4d0ca0d7480193-1785004690681|product-lead|lead_event:57516|detection_escalation|model|2026-07-31T07:02:29.206Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:3501d975ff1b50ddb1fe64544375f0bac6361996-1785004690681|product-lead|lead_event:57517|detection_escalation|model|2026-07-31T07:02:29.206Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:3680bcf07bd4fd3413e828fcac6aab620457ef52-1785004690681|product-lead|lead_event:57518|detection_escalation|model|2026-07-31T07:02:29.206Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:370f5599363112ce486066c6ca893da2457de739-1785004690681|product-lead|lead_event:57519|detection_escalation|model|2026-07-31T07:02:29.206Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:3c57e5adcd91e0ebc0a55ebaf6af3b26331e5923-1785004690681|product-lead|lead_event:57520|detection_escalation|model|2026-07-31T07:02:29.207Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:3ce90c16a3f29eaf73c226011e25c5c100bb9bd4-1785004690681|product-lead|lead_event:57521|detection_escalation|model|2026-07-31T07:02:29.207Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:3f42af7cedaaa734552d0ae86ce31706076d4ef2-1785004690681|product-lead|lead_event:57522|detection_escalation|model|2026-07-31T07:02:29.207Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:415066d94c0bf31e5499dff94cf677d663ea2bbe-1785004690681|product-lead|lead_event:57523|detection_escalation|model|2026-07-31T07:02:29.208Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:41bbb77a216e101312228164d0e1812396143588-1785004690681|product-lead|lead_event:57524|detection_escalation|model|2026-07-31T07:02:29.208Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:423858330c7476a124724159db12ca082e9c7638-1785004690681|product-lead|lead_event:57525|detection_escalation|model|2026-07-31T07:02:29.208Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:46808787f8fa0ed2993a7cf82f68789d51a10983-1785004690681|product-lead|lead_event:57526|detection_escalation|model|2026-07-31T07:02:29.208Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4949205acb711f2e3e3f68ddf9b1343dca02fc05-1785004690681|product-lead|lead_event:57527|detection_escalation|model|2026-07-31T07:02:29.209Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4a39983cd93631504b174f361fb8959f58b15fa3-1785004690681|product-lead|lead_event:57528|detection_escalation|model|2026-07-31T07:02:29.209Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4a3dbf9481b209cb77d3d320c4b382de8735d1b3-1785004690681|product-lead|lead_event:57529|detection_escalation|model|2026-07-31T07:02:29.209Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4ba872b5c127df532d4bd2e53941bf3ab39a204d-1785004690681|product-lead|lead_event:57530|detection_escalation|model|2026-07-31T07:02:29.210Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4c2b1e43aeda3989d144ef7bd92b32e777525be1-1785004690681|product-lead|lead_event:57531|detection_escalation|model|2026-07-31T07:02:29.210Z|1|706|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:4ca38aee28f4cf08f2d2a03778791c5353d632a7-1785004690681|product-lead|lead_event:57532|detection_escalation|model|2026-07-31T07:02:29.210Z|1|706|5B4576656E742023
